"seed","method","evaluation","hypervolume","IGD_plus","pareto_size"
3,"EHVI",26,0.478331631522571,0.171482796548631,8
3,"EHVI",27,0.478331631522571,0.171482796548631,8
3,"EHVI",28,0.478331633097808,0.171482796548631,9
3,"EHVI",29,0.478331633097808,0.171482796548631,9
3,"EHVI",30,0.478331633097808,0.171482796548631,9
3,"EHVI",31,0.47854539030673,0.171482796548631,10
3,"EHVI",32,0.480594100310916,0.171482796548631,11
3,"EHVI",33,0.480669748151651,0.171482796548631,12
3,"EHVI",34,0.480669748151651,0.171482796548631,12
3,"EHVI",35,0.481815369859905,0.167841647748256,10
3,"EHVI",36,0.488903760051518,0.160081285273266,11
3,"EHVI",37,0.490067746407279,0.160081285273266,10
3,"EHVI",38,0.490132252298137,0.160079133443138,10
3,"EHVI",39,0.490536729644731,0.160079133443138,11
3,"EHVI",40,0.490536729644731,0.160079133443138,11
3,"EHVI",41,0.490536729644731,0.160079133443138,11
3,"EHVI",42,0.490536729644731,0.160079133443138,11
3,"EHVI",43,0.490536729644731,0.160079133443138,11
3,"EHVI",44,0.490536729644731,0.160079133443138,11
3,"EHVI",45,0.490602906908592,0.159809855732758,12
3,"EHVI",46,0.490613047317333,0.159809855732758,13
3,"EHVI",47,0.497653815078007,0.140286169668429,13
3,"EHVI",48,0.526244297952149,0.135597375867711,12
3,"EHVI",49,0.526244297952149,0.135597375867711,12
3,"EHVI",50,0.526244297952149,0.135597375867711,12
3,"EHVI",51,0.526244297952149,0.135597375867711,12
3,"EHVI",52,0.526244297952149,0.135597375867711,12
3,"EHVI",53,0.526244297952149,0.135597375867711,12
3,"EHVI",54,0.526244297952149,0.135597375867711,12
3,"EHVI",55,0.526244297952149,0.135597375867711,12
3,"EHVI",56,0.526244297952149,0.135597375867711,12
3,"EHVI",57,0.526244297952149,0.135597375867711,12
3,"EHVI",58,0.52687587838189,0.135597375867711,13
3,"EHVI",59,0.527085628457372,0.134370735855823,14
3,"EHVI",60,0.595297040032654,0.117537142399163,15
3,"EHVI",61,0.595297040032654,0.117537142399163,15
3,"EHVI",62,0.595297040032654,0.117537142399163,15
3,"EHVI",63,0.595297040032654,0.117537142399163,15
3,"EHVI",64,0.595297040032654,0.117537142399163,15
3,"EHVI",65,0.595297040032654,0.117537142399163,15
3,"EHVI",66,0.595297040032654,0.117537142399163,15
3,"EHVI",67,0.596565577444107,0.115652745177854,16
3,"EHVI",68,0.596567038639406,0.115652745177854,17
3,"EHVI",69,0.596567038639406,0.115652745177854,17
3,"EHVI",70,0.596569414900739,0.115652745177854,18
3,"EHVI",71,0.596570329538526,0.115652745177854,19
3,"EHVI",72,0.59657916207073,0.115652745177854,20
3,"EHVI",73,0.59657916207073,0.115652745177854,20
3,"EHVI",74,0.59657916207073,0.115652745177854,20
3,"EHVI",75,0.596720746391899,0.115652745177854,21
3,"EHVI",76,0.596720746391899,0.115652745177854,21
3,"EHVI",77,0.596720746391899,0.115652745177854,21
3,"EHVI",78,0.596720746391899,0.115652745177854,21
3,"EHVI",79,0.596720746391899,0.115652745177854,21
3,"EHVI",80,0.596720746391899,0.115652745177854,21
3,"EHVI",81,0.596720794414307,0.115652745177854,22
3,"EHVI",82,0.596732554658136,0.115652745177854,23
3,"EHVI",83,0.596732554658136,0.115652745177854,23
3,"EHVI",84,0.620212158771748,0.0728890825992299,24
3,"EHVI",85,0.622247844565694,0.0671629752874661,20
3,"EHVI",86,0.622247844565694,0.0671629752874661,20
3,"EHVI",87,0.622596352852441,0.0671629752874661,21
3,"EHVI",88,0.622596352852441,0.0671629752874661,21
3,"EHVI",89,0.622596352852441,0.0671629752874661,21
3,"EHVI",90,0.622596352852441,0.0671629752874661,21
3,"EHVI",91,0.622596352852441,0.0671629752874661,21
3,"EHVI",92,0.622596352852441,0.0671629752874661,21
3,"EHVI",93,0.622596352852441,0.0671629752874661,21
3,"EHVI",94,0.624278367934685,0.0663844486023544,22
3,"EHVI",95,0.624278367934685,0.0663844486023544,22
3,"EHVI",96,0.625092781672897,0.0652846132066122,21
3,"EHVI",97,0.626356550434387,0.0644338849165508,22
3,"EHVI",98,0.626356550434387,0.0644338849165508,22
3,"EHVI",99,0.626436965281397,0.0644288277290398,23
3,"EHVI",100,0.626436965281397,0.0644288277290398,23
3,"EPI",1,0.18758809140519,0.509015440309242,1
3,"EPI",2,0.277865788737502,0.244002661897236,2
3,"EPI",3,0.316720060942287,0.225608220458899,3
3,"EPI",4,0.316720060942287,0.225608220458899,3
3,"EPI",5,0.325940920374019,0.225608220458899,4
3,"EPI",6,0.325940920374019,0.225608220458899,4
3,"EPI",7,0.346363515588395,0.200426964884767,5
3,"EPI",8,0.361261118804664,0.19167927299254,4
3,"EPI",9,0.362739842841803,0.19167927299254,4
3,"EPI",10,0.369071384180846,0.19167927299254,5
3,"EPI",11,0.388818578489204,0.191229504108466,5
3,"EPI",12,0.388818578489204,0.191229504108466,5
3,"EPI",13,0.388818578489204,0.191229504108466,5
3,"EPI",14,0.401649531042006,0.188359991463305,4
3,"EPI",15,0.401649531042006,0.188359991463305,4
3,"EPI",16,0.401649531042006,0.188359991463305,4
3,"EPI",17,0.401649531042006,0.188359991463305,4
3,"EPI",18,0.442408881390654,0.174078719335191,5
3,"EPI",19,0.44243337912073,0.174078719335191,6
3,"EPI",20,0.44243337912073,0.174078719335191,6
3,"EPI",21,0.442732694608628,0.174078719335191,7
3,"EPI",22,0.442732694608628,0.174078719335191,7
3,"EPI",23,0.442732694608628,0.174078719335191,7
3,"EPI",24,0.464368421602468,0.165898159111421,8
3,"EPI",25,0.464452333024337,0.165898159111421,9
3,"EPI",26,0.464452333024337,0.165898159111421,9
3,"EPI",27,0.465713588383232,0.165898159111421,10
3,"EPI",28,0.465713588383232,0.165898159111421,10
3,"EPI",29,0.490512659694314,0.162939979980207,9
3,"EPI",30,0.490512659694314,0.162939979980207,9
3,"EPI",31,0.547054147750716,0.111626345252414,7
3,"EPI",32,0.547054147750716,0.111626345252414,7
3,"EPI",33,0.547054147750716,0.111626345252414,7
3,"EPI",34,0.547297102364629,0.111626345252414,8
3,"EPI",35,0.54934258670027,0.11107881855746,9
3,"EPI",36,0.54934258670027,0.11107881855746,9
3,"EPI",37,0.54934258670027,0.11107881855746,9
3,"EPI",38,0.54980963935649,0.108907283303275,10
3,"EPI",39,0.54980963935649,0.108907283303275,10
3,"EPI",40,0.54980963935649,0.108907283303275,10
3,"EPI",41,0.54980963935649,0.108907283303275,10
3,"EPI",42,0.55109475550853,0.108905348030963,8
3,"EPI",43,0.55109475550853,0.108905348030963,8
3,"EPI",44,0.55109475550853,0.108905348030963,8
3,"EPI",45,0.551135210125568,0.108905348030963,9
3,"EPI",46,0.551135210125568,0.108905348030963,9
3,"EPI",47,0.580172136588679,0.074076522723729,10
3,"EPI",48,0.580172136588679,0.074076522723729,10
3,"EPI",49,0.580172136588679,0.074076522723729,10
3,"EPI",50,0.580172136588679,0.074076522723729,10
3,"EPI",51,0.580172136588679,0.074076522723729,10
3,"EPI",52,0.580172136588679,0.074076522723729,10
3,"EPI",53,0.580261868839792,0.0740175642434932,11
3,"EPI",54,0.580261868839792,0.0740175642434932,11
3,"EPI",55,0.580613969124655,0.0740175642434932,11
3,"EPI",56,0.580613969124655,0.0740175642434932,11
3,"EPI",57,0.580613969124655,0.0740175642434932,11
3,"EPI",58,0.580613969124655,0.0740175642434932,11
3,"EPI",59,0.580613969124655,0.0740175642434932,11
3,"EPI",60,0.580613969124655,0.0740175642434932,11
3,"EPI",61,0.580613969124655,0.0740175642434932,11
3,"EPI",62,0.580613969124655,0.0740175642434932,11
3,"EPI",63,0.580613969124655,0.0740175642434932,11
3,"EPI",64,0.580613969124655,0.0740175642434932,11
3,"EPI",65,0.580613969124655,0.0740175642434932,11
3,"EPI",66,0.580613969124655,0.0740175642434932,11
3,"EPI",67,0.580613969124655,0.0740175642434932,11
3,"EPI",68,0.580613969124655,0.0740175642434932,11
3,"EPI",69,0.580613969124655,0.0740175642434932,11
3,"EPI",70,0.580613969124655,0.0740175642434932,11
3,"EPI",71,0.580613969124655,0.0740175642434932,11
3,"EPI",72,0.581260512456619,0.0740175642434932,11
3,"EPI",73,0.581275616784497,0.0739795475194224,11
3,"EPI",74,0.581275616784497,0.0739795475194224,11
3,"EPI",75,0.581275616784497,0.0739795475194224,11
3,"EPI",76,0.581275616784497,0.0739795475194224,11
3,"EPI",77,0.581458583303271,0.0739795475194224,12
3,"EPI",78,0.581458583303271,0.0739795475194224,12
3,"EPI",79,0.581458583303271,0.0739795475194224,12
3,"EPI",80,0.581458583303271,0.0739795475194224,12
3,"EPI",81,0.581458583303271,0.0739795475194224,12
3,"EPI",82,0.581458583303271,0.0739795475194224,12
3,"EPI",83,0.581458583303271,0.0739795475194224,12
3,"EPI",84,0.581458583303271,0.0739795475194224,12
3,"EPI",85,0.586679817291288,0.0682638227160784,13
3,"EPI",86,0.586679817291288,0.0682638227160784,13
3,"EPI",87,0.586679817291288,0.0682638227160784,13
3,"EPI",88,0.586679817291288,0.0682638227160784,13
3,"EPI",89,0.586679817291288,0.0682638227160784,13
3,"EPI",90,0.586679817291288,0.0682638227160784,13
3,"EPI",91,0.586679817291288,0.0682638227160784,13
3,"EPI",92,0.586679817291288,0.0682638227160784,13
3,"EPI",93,0.586680079644038,0.0682638227160784,14
3,"EPI",94,0.586680079644038,0.0682638227160784,14
3,"EPI",95,0.586680079644038,0.0682638227160784,14
3,"EPI",96,0.586680079644038,0.0682638227160784,14
3,"EPI",97,0.586680079644038,0.0682638227160784,14
3,"EPI",98,0.586680079644038,0.0682638227160784,14
3,"EPI",99,0.586680079644038,0.0682638227160784,14
3,"EPI",100,0.586680079644038,0.0682638227160784,14
4,"TS",1,0.283531821054571,0.40849687526316,1
4,"TS",2,0.288767537511534,0.40849687526316,2
4,"TS",3,0.317033656555878,0.387933254657992,3
4,"TS",4,0.317033656555878,0.387933254657992,3
4,"TS",5,0.35876464290301,0.324189911763645,4
4,"TS",6,0.381422629119325,0.311176561025561,5
4,"TS",7,0.519320439762813,0.0934302602026404,4
4,"TS",8,0.519320439762813,0.0934302602026404,4
4,"TS",9,0.519320439762813,0.0934302602026404,4
4,"TS",10,0.521371053882605,0.0934302602026404,5
4,"TS",11,0.521371053882605,0.0934302602026404,5
4,"TS",12,0.521371053882605,0.0934302602026404,5
4,"TS",13,0.521371053882605,0.0934302602026404,5
4,"TS",14,0.522508312201021,0.0934302602026404,6
4,"TS",15,0.564570786869097,0.0880897651160199,6
4,"TS",16,0.564570786869097,0.0880897651160199,6
4,"TS",17,0.565943862196491,0.0880897651160199,7
4,"TS",18,0.566103648296581,0.0880897651160199,8
4,"TS",19,0.571212565334362,0.0859290060122745,4
4,"TS",20,0.571212565334362,0.0859290060122745,4
4,"TS",21,0.571212565334362,0.0859290060122745,4
4,"TS",22,0.571212565334362,0.0859290060122745,4
4,"TS",23,0.571212565334362,0.0859290060122745,4
4,"TS",24,0.571212565334362,0.0859290060122745,4
4,"TS",25,0.571212565334362,0.0859290060122745,4
4,"TS",26,0.571212565334362,0.0859290060122745,4
4,"TS",27,0.571212565334362,0.0859290060122745,4
4,"TS",28,0.571212565334362,0.0859290060122745,4
4,"TS",29,0.571212565334362,0.0859290060122745,4
4,"TS",30,0.571212565334362,0.0859290060122745,4
4,"TS",31,0.571212565334362,0.0859290060122745,4
4,"TS",32,0.571212565334362,0.0859290060122745,4
4,"TS",33,0.571212565334362,0.0859290060122745,4
4,"TS",34,0.571212565334362,0.0859290060122745,4
4,"TS",35,0.571212565334362,0.0859290060122745,4
4,"TS",36,0.572083724274327,0.0859290060122745,5
4,"TS",37,0.572083724274327,0.0859290060122745,5
4,"TS",38,0.572083724274327,0.0859290060122745,5
4,"TS",39,0.572782605671267,0.0849569288385683,6
4,"TS",40,0.572782605671267,0.0849569288385683,6
4,"TS",41,0.572782605671267,0.0849569288385683,6
4,"TS",42,0.572782605671267,0.0849569288385683,6
4,"TS",43,0.572782605671267,0.0849569288385683,6
4,"TS",44,0.572782605671267,0.0849569288385683,6
4,"TS",45,0.572782605671267,0.0849569288385683,6
4,"TS",46,0.572782605671267,0.0849569288385683,6
4,"TS",47,0.572782605671267,0.0849569288385683,6
4,"TS",48,0.572783829389114,0.0849558762996434,7
4,"TS",49,0.572904687782034,0.0849558762996434,8
4,"TS",50,0.572904687782034,0.0849558762996434,8
4,"TS",51,0.575338029508415,0.0849558762996434,8
4,"TS",52,0.575338029508415,0.0849558762996434,8
4,"TS",53,0.575338029508415,0.0849558762996434,8
4,"TS",54,0.575362205271951,0.0849249064312528,9
4,"TS",55,0.575362205271951,0.0849249064312528,9
4,"TS",56,0.575362205271951,0.0849249064312528,9
4,"TS",57,0.575465494230765,0.0847219047310179,9
4,"TS",58,0.575504067121289,0.0847219047310179,10
4,"TS",59,0.580212214012873,0.0836057203320249,11
4,"TS",60,0.580609640439538,0.0826401173375967,12
4,"TS",61,0.580609640439538,0.0826401173375967,12
4,"TS",62,0.580646893911828,0.0826078104619718,12
4,"TS",63,0.580679153124243,0.08259455527808,13
4,"TS",64,0.580758757123465,0.08259455527808,14
4,"TS",65,0.580758757123465,0.08259455527808,14
4,"TS",66,0.580758757123465,0.08259455527808,14
4,"TS",67,0.580758757123465,0.08259455527808,14
4,"TS",68,0.580758757123465,0.08259455527808,14
4,"TS",69,0.580758921862146,0.08259455527808,15
4,"TS",70,0.580774367141918,0.0825626947829596,16
4,"TS",71,0.580774367141918,0.0825626947829596,16
4,"TS",72,0.580774367141918,0.0825626947829596,16
4,"TS",73,0.580815826056896,0.0825626947829596,17
4,"TS",74,0.580815826056896,0.0825626947829596,17
4,"TS",75,0.589216238884546,0.0723302388248544,18
4,"TS",76,0.589216238884546,0.0723302388248544,18
4,"TS",77,0.589216426120017,0.0723302388248544,19
4,"TS",78,0.589216426120017,0.0723302388248544,19
4,"TS",79,0.589216426120017,0.0723302388248544,19
4,"TS",80,0.589233054677225,0.0723302388248544,20
4,"TS",81,0.589233054677225,0.0723302388248544,20
4,"TS",82,0.589329134580934,0.0723302388248544,21
4,"TS",83,0.589329134580934,0.0723302388248544,21
4,"TS",84,0.589329134580934,0.0723302388248544,21
4,"TS",85,0.589329134580934,0.0723302388248544,21
4,"TS",86,0.589329134580934,0.0723302388248544,21
4,"TS",87,0.589329134580934,0.0723302388248544,21
4,"TS",88,0.589329318175767,0.0723302388248544,22
4,"TS",89,0.589329318175767,0.0723302388248544,22
4,"TS",90,0.589329318175767,0.0723302388248544,22
4,"TS",91,0.589336520036025,0.0723302388248544,23
4,"TS",92,0.589340047234499,0.0723295841364054,24
4,"TS",93,0.589340047234499,0.0723295841364054,24
4,"TS",94,0.589340047234499,0.0723295841364054,24
4,"TS",95,0.5893718206407,0.0723069246574813,25
4,"TS",96,0.5893718206407,0.0723069246574813,25
4,"TS",97,0.5893718206407,0.0723069246574813,25
4,"TS",98,0.589371896051786,0.0723069246574813,26
4,"TS",99,0.589418658465716,0.0723069246574813,27
4,"TS",100,0.589418658465716,0.0723069246574813,27
4,"SCAL",1,0.283531821054571,0.40849687526316,1
4,"SCAL",2,0.288767537511534,0.40849687526316,2
4,"SCAL",3,0.317033656555878,0.387933254657992,3
4,"SCAL",4,0.317033656555878,0.387933254657992,3
4,"SCAL",5,0.35876464290301,0.324189911763645,4
4,"SCAL",6,0.381422629119325,0.311176561025561,5
4,"SCAL",7,0.519320439762813,0.0934302602026404,4
4,"SCAL",8,0.519320439762813,0.0934302602026404,4
4,"SCAL",9,0.519320439762813,0.0934302602026404,4
4,"SCAL",10,0.521371053882605,0.0934302602026404,5
4,"SCAL",11,0.521371053882605,0.0934302602026404,5
4,"SCAL",12,0.521371053882605,0.0934302602026404,5
4,"SCAL",13,0.521371053882605,0.0934302602026404,5
4,"SCAL",14,0.522508312201021,0.0934302602026404,6
4,"SCAL",15,0.564570786869097,0.0880897651160199,6
4,"SCAL",16,0.564570786869097,0.0880897651160199,6
4,"SCAL",17,0.565943862196491,0.0880897651160199,7
4,"SCAL",18,0.566103648296581,0.0880897651160199,8
4,"SCAL",19,0.571212565334362,0.0859290060122745,4
4,"SCAL",20,0.571212565334362,0.0859290060122745,4
4,"SCAL",21,0.571212565334362,0.0859290060122745,4
4,"SCAL",22,0.571212565334362,0.0859290060122745,4
4,"SCAL",23,0.571212565334362,0.0859290060122745,4
4,"SCAL",24,0.571212565334362,0.0859290060122745,4
4,"SCAL",25,0.571212565334362,0.0859290060122745,4
4,"SCAL",26,0.571766977308922,0.0851265100940505,5
4,"SCAL",27,0.574686554610736,0.0851265100940505,6
4,"SCAL",28,0.574686554610736,0.0851265100940505,6
4,"SCAL",29,0.585067302979744,0.0716992219237557,7
4,"SCAL",30,0.585067302979744,0.0716992219237557,7
4,"SCAL",31,0.586268361758175,0.0716992219237557,7
4,"SCAL",32,0.586268361758175,0.0716992219237557,7
4,"SCAL",33,0.586268361758175,0.0716992219237557,7
4,"SCAL",34,0.586268361758175,0.0716992219237557,7
4,"SCAL",35,0.586268361758175,0.0716992219237557,7
4,"SCAL",36,0.636540287793553,0.0520113160720684,5
4,"SCAL",37,0.636540287793553,0.0520113160720684,5
4,"SCAL",38,0.636540287793553,0.0520113160720684,5
4,"SCAL",39,0.636540287793553,0.0520113160720684,5
4,"SCAL",40,0.636725516698936,0.0519961234782886,6
4,"SCAL",41,0.636788379174608,0.0519961234782886,7
4,"SCAL",42,0.636788379174608,0.0519961234782886,7
4,"SCAL",43,0.636788379174608,0.0519961234782886,7
4,"SCAL",44,0.637179096200657,0.0519961234782886,8
4,"SCAL",45,0.639274864268946,0.0510931508048693,9
4,"SCAL",46,0.639274864268946,0.0510931508048693,9
4,"SCAL",47,0.639410361512649,0.0509808136196702,10
4,"SCAL",48,0.639410361512649,0.0509808136196702,10
4,"SCAL",49,0.639410361512649,0.0509808136196702,10
4,"SCAL",50,0.651354300259677,0.0373430133991524,9
4,"SCAL",51,0.667343132801773,0.0228004414345116,10
4,"SCAL",52,0.671069065031915,0.0219001894851913,11
4,"SCAL",53,0.671069065031915,0.0219001894851913,11
4,"SCAL",54,0.671069065031915,0.0219001894851913,11
4,"SCAL",55,0.671069065031915,0.0219001894851913,11
4,"SCAL",56,0.671069065031915,0.0219001894851913,11
4,"SCAL",57,0.671069065031915,0.0219001894851913,11
4,"SCAL",58,0.671069065031915,0.0219001894851913,11
4,"SCAL",59,0.671071343187431,0.0219001894851913,12
4,"SCAL",60,0.671071343187431,0.0219001894851913,12
4,"SCAL",61,0.671071343187431,0.0219001894851913,12
4,"SCAL",62,0.671071343187431,0.0219001894851913,12
4,"SCAL",63,0.671071343187431,0.0219001894851913,12
4,"SCAL",64,0.671071343187431,0.0219001894851913,12
4,"SCAL",65,0.671071343187431,0.0219001894851913,12
4,"SCAL",66,0.671071343187431,0.0219001894851913,12
4,"SCAL",67,0.671071343187431,0.0219001894851913,12
4,"SCAL",68,0.671071343187431,0.0219001894851913,12
4,"SCAL",69,0.671071343187431,0.0219001894851913,12
4,"SCAL",70,0.671071343187431,0.0219001894851913,12
4,"SCAL",71,0.671071343187431,0.0219001894851913,12
4,"SCAL",72,0.671071343187431,0.0219001894851913,12
4,"SCAL",73,0.671071343187431,0.0219001894851913,12
4,"SCAL",74,0.671071343187431,0.0219001894851913,12
4,"SCAL",75,0.671071343187431,0.0219001894851913,12
4,"SCAL",76,0.672737053370886,0.0171467817307577,12
4,"SCAL",77,0.672737053370886,0.0171467817307577,12
4,"SCAL",78,0.672737053370886,0.0171467817307577,12
4,"SCAL",79,0.672819397752164,0.0169036752823767,13
4,"SCAL",80,0.672819397752164,0.0169036752823767,13
4,"SCAL",81,0.672819397752164,0.0169036752823767,13
4,"SCAL",82,0.672819397752164,0.0169036752823767,13
4,"SCAL",83,0.672819397752164,0.0169036752823767,13
4,"SCAL",84,0.672819397752164,0.0169036752823767,13
4,"SCAL",85,0.672819397752164,0.0169036752823767,13
4,"SCAL",86,0.672819397752164,0.0169036752823767,13
4,"SCAL",87,0.672819397752164,0.0169036752823767,13
4,"SCAL",88,0.67294575434058,0.0169036752823767,14
4,"SCAL",89,0.67294575434058,0.0169036752823767,14
4,"SCAL",90,0.676244752026745,0.0162492197100169,15
4,"SCAL",91,0.676253279660175,0.0162492197100169,16
4,"SCAL",92,0.676253279660175,0.0162492197100169,16
4,"SCAL",93,0.677723455141174,0.0150152842348902,16
4,"SCAL",94,0.677723455141174,0.0150152842348902,16
4,"SCAL",95,0.685580600651856,0.0140597103510468,17
4,"SCAL",96,0.685580600651856,0.0140597103510468,17
4,"SCAL",97,0.685580600651856,0.0140597103510468,17
4,"SCAL",98,0.685580693881062,0.0140597103510468,18
4,"SCAL",99,0.685580693881062,0.0140597103510468,18
4,"SCAL",100,0.685580693881062,0.0140597103510468,18
4,"EHVI",1,0.283531821054571,0.40849687526316,1
4,"EHVI",2,0.288767537511534,0.40849687526316,2
4,"EHVI",3,0.317033656555878,0.387933254657992,3
4,"EHVI",4,0.317033656555878,0.387933254657992,3
4,"EHVI",5,0.35876464290301,0.324189911763645,4
4,"EHVI",6,0.381422629119325,0.311176561025561,5
4,"EHVI",7,0.519320439762813,0.0934302602026404,4
4,"EHVI",8,0.519320439762813,0.0934302602026404,4
4,"EHVI",9,0.519320439762813,0.0934302602026404,4
4,"EHVI",10,0.521371053882605,0.0934302602026404,5
4,"EHVI",11,0.521371053882605,0.0934302602026404,5
4,"EHVI",12,0.521371053882605,0.0934302602026404,5
4,"EHVI",13,0.521371053882605,0.0934302602026404,5
4,"EHVI",14,0.522508312201021,0.0934302602026404,6
4,"EHVI",15,0.564570786869097,0.0880897651160199,6
4,"EHVI",16,0.564570786869097,0.0880897651160199,6
4,"EHVI",17,0.565943862196491,0.0880897651160199,7
4,"EHVI",18,0.566103648296581,0.0880897651160199,8
4,"EHVI",19,0.571212565334362,0.0859290060122745,4
4,"EHVI",20,0.571212565334362,0.0859290060122745,4
4,"EHVI",21,0.571212565334362,0.0859290060122745,4
4,"EHVI",22,0.571212565334362,0.0859290060122745,4
4,"EHVI",23,0.600859672432255,0.0533769634630084,5
4,"EHVI",24,0.600859672432255,0.0533769634630084,5
4,"EHVI",25,0.600859672432255,0.0533769634630084,5
4,"EHVI",26,0.600859672432255,0.0533769634630084,5
4,"EHVI",27,0.600859672432255,0.0533769634630084,5
4,"EHVI",28,0.600859672432255,0.0533769634630084,5
4,"EHVI",29,0.600859672432255,0.0533769634630084,5
4,"EHVI",30,0.600859672432255,0.0533769634630084,5
4,"EHVI",31,0.600859672432255,0.0533769634630084,5
4,"EHVI",32,0.601058567127525,0.0533769634630084,6
4,"EHVI",33,0.601058567127525,0.0533769634630084,6
4,"EHVI",34,0.601058567127525,0.0533769634630084,6
4,"EHVI",35,0.601058567127525,0.0533769634630084,6
4,"EHVI",36,0.601058567127525,0.0533769634630084,6
4,"EHVI",37,0.601058567127525,0.0533769634630084,6
4,"EHVI",38,0.601058567127525,0.0533769634630084,6
4,"EHVI",39,0.601726130181268,0.052419675784124,7
4,"EHVI",40,0.60308897317777,0.0511476868333796,7
4,"EHVI",41,0.60308897317777,0.0511476868333796,7
4,"EHVI",42,0.60308897317777,0.0511476868333796,7
4,"EHVI",43,0.603157210087331,0.0511476868333796,8
4,"EHVI",44,0.603253041676317,0.0510914358319809,8
4,"EHVI",45,0.603266488396809,0.0510880780038085,9
4,"EHVI",46,0.603266663274662,0.0510880780038085,10
4,"EHVI",47,0.603266663274662,0.0510880780038085,10
4,"EHVI",48,0.603266663274662,0.0510880780038085,10
4,"EHVI",49,0.603266663274662,0.0510880780038085,10
4,"EHVI",50,0.603266663274662,0.0510880780038085,10
4,"EHVI",51,0.603266663274662,0.0510880780038085,10
4,"EHVI",52,0.60327307375514,0.0510880780038085,11
4,"EHVI",53,0.60327307375514,0.0510880780038085,11
4,"EHVI",54,0.60327307375514,0.0510880780038085,11
4,"EHVI",55,0.60327307375514,0.0510880780038085,11
4,"EHVI",56,0.603274328753727,0.0510880780038085,12
4,"EHVI",57,0.603274328753727,0.0510880780038085,12
4,"EHVI",58,0.603274328753727,0.0510880780038085,12
4,"EHVI",59,0.603274328753727,0.0510880780038085,12
4,"EHVI",60,0.605473046077942,0.0510880780038085,13
4,"EHVI",61,0.60547336986498,0.0510880780038085,14
4,"EHVI",62,0.605502342353693,0.0510880780038085,15
4,"EHVI",63,0.605502342353693,0.0510880780038085,15
4,"EHVI",64,0.605510364972908,0.0510850037167524,16
4,"EHVI",65,0.606169881762089,0.0509190779189148,17
4,"EHVI",66,0.606169881762089,0.0509190779189148,17
4,"EHVI",67,0.606190425095935,0.0509177036104208,18
4,"EHVI",68,0.606190425095935,0.0509177036104208,18
4,"EHVI",69,0.606190425095935,0.0509177036104208,18
4,"EHVI",70,0.60619502405813,0.0509177036104208,19
4,"EHVI",71,0.60619502405813,0.0509177036104208,19
4,"EHVI",72,0.606195074018934,0.0509177036104208,20
4,"EHVI",73,0.607141290577151,0.0509177036104208,20
4,"EHVI",74,0.60714317943747,0.0509177036104208,21
4,"EHVI",75,0.607145238659539,0.0509177036104208,22
4,"EHVI",76,0.607145238659539,0.0509177036104208,22
4,"EHVI",77,0.607145238659539,0.0509177036104208,22
4,"EHVI",78,0.607145238659539,0.0509177036104208,22
4,"EHVI",79,0.607145238659539,0.0509177036104208,22
4,"EHVI",80,0.607145238659539,0.0509177036104208,22
4,"EHVI",81,0.607145238659539,0.0509177036104208,22
4,"EHVI",82,0.618385000904797,0.0413525519258161,23
4,"EHVI",83,0.618385000904797,0.0413525519258161,23
4,"EHVI",84,0.618385000904797,0.0413525519258161,23
4,"EHVI",85,0.618385000904797,0.0413525519258161,23
4,"EHVI",86,0.618385004081119,0.0413525519258161,24
4,"EHVI",87,0.618385004081119,0.0413525519258161,24
4,"EHVI",88,0.618385004081119,0.0413525519258161,24
4,"EHVI",89,0.618385004081119,0.0413525519258161,24
4,"EHVI",90,0.618385004081119,0.0413525519258161,24
4,"EHVI",91,0.623903923018099,0.0400915830367603,25
4,"EHVI",92,0.623905495008344,0.0400915830367603,26
4,"EHVI",93,0.623905495008344,0.0400915830367603,26
4,"EHVI",94,0.623905495008344,0.0400915830367603,26
4,"EHVI",95,0.623905495008344,0.0400915830367603,26
4,"EHVI",96,0.623905495008344,0.0400915830367603,26
4,"EHVI",97,0.623905720287774,0.0400914691850079,27
4,"EHVI",98,0.623905720287774,0.0400914691850079,27
4,"EHVI",99,0.623921492999991,0.0400905425904719,28
4,"EHVI",100,0.623929859698356,0.040086842205583,29
4,"EPI",1,0.283531821054571,0.40849687526316,1
4,"EPI",2,0.288767537511534,0.40849687526316,2
4,"EPI",3,0.317033656555878,0.387933254657992,3
4,"EPI",4,0.317033656555878,0.387933254657992,3
4,"EPI",5,0.35876464290301,0.324189911763645,4
4,"EPI",6,0.381422629119325,0.311176561025561,5
4,"EPI",7,0.519320439762813,0.0934302602026404,4
4,"EPI",8,0.519320439762813,0.0934302602026404,4
4,"EPI",9,0.519320439762813,0.0934302602026404,4
4,"EPI",10,0.521371053882605,0.0934302602026404,5
4,"EPI",11,0.521371053882605,0.0934302602026404,5
4,"EPI",12,0.521371053882605,0.0934302602026404,5
4,"EPI",13,0.521371053882605,0.0934302602026404,5
4,"EPI",14,0.522508312201021,0.0934302602026404,6
4,"EPI",15,0.564570786869097,0.0880897651160199,6
4,"EPI",16,0.564570786869097,0.0880897651160199,6
4,"EPI",17,0.565943862196491,0.0880897651160199,7
4,"EPI",18,0.566103648296581,0.0880897651160199,8
4,"EPI",19,0.571212565334362,0.0859290060122745,4
4,"EPI",20,0.571212565334362,0.0859290060122745,4
4,"EPI",21,0.572312584245816,0.0859290060122745,5
4,"EPI",22,0.572312584245816,0.0859290060122745,5
