"method","evaluation","metric","n","mean","sd","se","ci_low_95","ci_high_95"
"SCAL",37,"hypervolume",10,0.551059260217005,0.0522655289926377,0.0165278114730301,0.513670753107911,0.588447767326098
"SCAL",38,"hypervolume",10,0.557208909367036,0.0457343868574848,0.0144624829860923,0.5244924998882,0.589925318845872
"SCAL",39,"hypervolume",10,0.557538119126989,0.0456456459855371,0.0144344206584018,0.524885191043743,0.590191047210235
"SCAL",40,"hypervolume",10,0.557702856628674,0.0457757952490189,0.0144755774692414,0.52495682537099,0.590448887886359
"SCAL",41,"hypervolume",10,0.562867622047294,0.0419258538276573,0.0132581190942686,0.532875672972963,0.592859571121625
"SCAL",42,"hypervolume",10,0.563977374249556,0.0413369418063795,0.0130718887613994,0.534406707456655,0.593548041042457
"SCAL",43,"hypervolume",10,0.564184668935161,0.0413949892284315,0.013090244967998,0.534572477518021,0.593796860352301
"SCAL",44,"hypervolume",10,0.564294060492437,0.0415105695850633,0.0131267946859711,0.534599187868986,0.593988933115888
"SCAL",45,"hypervolume",10,0.564530290159621,0.0419458185246543,0.0132644324857991,0.534524059201417,0.594536521117825
"SCAL",46,"hypervolume",10,0.565601807032708,0.0414515064624879,0.0131081172866651,0.53594918562188,0.595254428443536
"SCAL",47,"hypervolume",10,0.566403139140561,0.041230669692992,0.013038282568393,0.536908494837884,0.595897783443239
"SCAL",48,"hypervolume",10,0.566412046082196,0.0412167430991518,0.0130338785927347,0.536927364264599,0.595896727899793
"SCAL",49,"hypervolume",10,0.567748146326144,0.0413686918100687,0.0130819289941371,0.538154766948839,0.597341525703448
"SCAL",50,"hypervolume",10,0.572388726093601,0.0473006905166831,0.0149577916931445,0.53855185047531,0.606225601711891
"SCAL",51,"hypervolume",10,0.579015314597163,0.0519997236432587,0.0164437564412006,0.541816953180392,0.616213676013935
"SCAL",52,"hypervolume",10,0.58218915237462,0.0512321514015342,0.0162010287859436,0.545539879061798,0.618838425687443
"SCAL",53,"hypervolume",10,0.582365069607312,0.0509632244269912,0.0161159866095622,0.545908175062931,0.618821964151693
"SCAL",54,"hypervolume",10,0.584895321118844,0.0508000894475839,0.016064398799465,0.548555126308588,0.621235515929101
"SCAL",55,"hypervolume",10,0.585658068160027,0.0515855190664283,0.0163127734531956,0.548756010847776,0.622560125472278
"SCAL",56,"hypervolume",10,0.588649474238431,0.0520408256823209,0.016456754047192,0.551421710194167,0.625877238282695
"SCAL",57,"hypervolume",10,0.588889676988449,0.0520523971964724,0.0164604132812616,0.551653635181624,0.626125718795273
"SCAL",58,"hypervolume",10,0.589455155085759,0.0525395004258685,0.0166144488473131,0.551870660619865,0.627039649551653
"SCAL",59,"hypervolume",10,0.590528360473693,0.0521933372726375,0.0165049824466895,0.553191496210055,0.62786522473733
"SCAL",60,"hypervolume",10,0.590968228471632,0.0522290631799665,0.0165162799705531,0.553605807433465,0.6283306495098
"SCAL",61,"hypervolume",10,0.590969571250852,0.0522286315056499,0.0165161434631483,0.553607459013888,0.628331683487816
"SCAL",62,"hypervolume",10,0.592707637746977,0.052631963150075,0.0166436881280288,0.555056999432778,0.630358276061177
"SCAL",63,"hypervolume",10,0.59372854189259,0.0528939617133192,0.0167265393483831,0.555890481096819,0.631566602688361
"SCAL",64,"hypervolume",10,0.597091083028483,0.0491716941301812,0.0155494549860505,0.561915772054181,0.632266394002785
"SCAL",65,"hypervolume",10,0.598493460207259,0.0484165123940934,0.0153106455527107,0.56385837370313,0.633128546711388
"SCAL",66,"hypervolume",10,0.598511517605949,0.0484056312623893,0.0153072046367402,0.563884214994529,0.633138820217368
"SCAL",67,"hypervolume",10,0.599114585588906,0.0493617214368543,0.0156095468967219,0.563803337268452,0.63442583390936
"SCAL",68,"hypervolume",10,0.599965579341441,0.0494225831601934,0.0156287930635293,0.564610793166887,0.635320365515995
"SCAL",69,"hypervolume",10,0.601727420971219,0.0497881300437434,0.0157443891378888,0.566111138309062,0.637343703633377
"SCAL",70,"hypervolume",10,0.601982877839394,0.049582650467083,0.0156794107903994,0.566513586411436,0.637452169267351
"SCAL",71,"hypervolume",10,0.604012703648945,0.0483073905734869,0.0152761382031566,0.569455678192779,0.638569729105111
"SCAL",72,"hypervolume",10,0.604616309248261,0.0483860176163978,0.0153010022572848,0.570003037393952,0.639229581102569
"SCAL",73,"hypervolume",10,0.604638867489044,0.0483713627021566,0.0152963679664932,0.570036079128844,0.639241655849243
"SCAL",74,"hypervolume",10,0.604892132359719,0.0484661992265952,0.0153263579087532,0.570221502036824,0.639562762682614
"SCAL",75,"hypervolume",10,0.604912552950016,0.048456831786818,0.0153233956641992,0.570248623689857,0.639576482210175
"SCAL",76,"hypervolume",10,0.605245719579989,0.0486627420775715,0.015388510215444,0.570434490971328,0.640056948188649
"SCAL",77,"hypervolume",10,0.607070566593367,0.0498276559280385,0.0157568883199793,0.571426008816914,0.642715124369819
"SCAL",78,"hypervolume",10,0.609198995413845,0.0459298669747491,0.0145242992268754,0.576342747883144,0.642055242944546
"SCAL",79,"hypervolume",10,0.609250154885885,0.0459232992193175,0.0145222223202476,0.576398605644388,0.64210170412738
"SCAL",80,"hypervolume",10,0.609368187395153,0.0458696805462918,0.0145052666070599,0.576554994641695,0.642181380148611
"SCAL",81,"hypervolume",10,0.609470756961416,0.0457049147176921,0.0144531630771659,0.576775430581314,0.642166083341517
"SCAL",82,"hypervolume",10,0.609532524764501,0.0456846189467013,0.0144467449908459,0.57685171710434,0.642213332424662
"SCAL",83,"hypervolume",10,0.612508784797613,0.0404308059845471,0.0127853434547535,0.583586328522607,0.641431241072619
"SCAL",84,"hypervolume",10,0.612556613317361,0.0404234008517875,0.0127830017461639,0.583639454355214,0.641473772279508
"SCAL",85,"hypervolume",10,0.612574241170027,0.0404332213139381,0.012786107248971,0.583650057072461,0.641498425267593
"SCAL",86,"hypervolume",10,0.61281734755742,0.0405527266817856,0.0128238981644725,0.583807674469664,0.641827020645176
"SCAL",87,"hypervolume",10,0.612930401007337,0.0406171833396987,0.0128442811494092,0.583874618404207,0.641986183610467
"SCAL",88,"hypervolume",10,0.613267795636806,0.0405393296257756,0.0128196616433792,0.584267706225587,0.642267885048026
"SCAL",89,"hypervolume",10,0.613491257309907,0.0406547438020939,0.012856158810523,0.584408605570611,0.642573909049203
"SCAL",90,"hypervolume",10,0.614089344020892,0.0413193785140174,0.0130663347606919,0.584531241250474,0.64364744679131
"SCAL",91,"hypervolume",10,0.61418329666336,0.0412930435653423,0.0130580069187042,0.584644032780345,0.643722560546375
"SCAL",92,"hypervolume",10,0.614219968381293,0.0413366923582868,0.0130718098789863,0.584649480032808,0.643790456729779
"SCAL",93,"hypervolume",10,0.614549706254709,0.0414991405182339,0.0131231804976999,0.584863009493143,0.644236403016274
"SCAL",94,"hypervolume",10,0.614551897684654,0.0414992017093692,0.013123199848036,0.584865157149587,0.644238638219721
"SCAL",95,"hypervolume",10,0.615515458497211,0.0431086259151555,0.0136321444692052,0.584677405241899,0.646353511752524
"SCAL",96,"hypervolume",10,0.615521755146148,0.0431148411225236,0.0136341098903465,0.584679255799323,0.646364254492973
"SCAL",97,"hypervolume",10,0.615537250987919,0.0431386821644539,0.0136416490897757,0.584677696787103,0.646396805188734
"SCAL",98,"hypervolume",10,0.615556173905838,0.0431180894692541,0.0136351371077764,0.584711350831747,0.64640099697993
"SCAL",99,"hypervolume",10,0.615559211990681,0.0431183674956815,0.0136352250274524,0.584714190028465,0.646404233952898
"SCAL",100,"hypervolume",10,0.616242958388377,0.0421842456150857,0.0133398297519641,0.586066166964463,0.646419749812291
"TS",1,"hypervolume",10,0.148194107707961,0.0789731317447598,0.0249734970269988,0.0917001325282158,0.204688082887706
"TS",2,"hypervolume",10,0.310942585364248,0.0855960164878892,0.0270678370739056,0.249710883846058,0.372174286882439
"TS",3,"hypervolume",10,0.347643570972827,0.0647193209591459,0.0204660462850374,0.30134615777497,0.393940984170684
"TS",4,"hypervolume",10,0.359389320994423,0.0654614646893856,0.0207007327389145,0.312561010153916,0.40621763183493
"TS",5,"hypervolume",10,0.37395895119262,0.0677115480771166,0.0214122715819683,0.32552102766169,0.42239687472355
"TS",6,"hypervolume",10,0.380325051003672,0.06423899797018,0.0203141548192702,0.334371240173068,0.426278861834276
"TS",7,"hypervolume",10,0.405566837606889,0.0657064754897948,0.0207782119569779,0.358563256598272,0.452570418615506
"TS",8,"hypervolume",10,0.408579994501784,0.06328870961357,0.0200136472551876,0.363305979009744,0.453854009993823
"TS",9,"hypervolume",10,0.41008216223933,0.0634964467554892,0.0200793395074955,0.364659540548192,0.455504783930468
"TS",10,"hypervolume",10,0.413561513327643,0.0644330687667499,0.0203755253937186,0.367468872612466,0.45965415404282
"TS",11,"hypervolume",10,0.419236140610343,0.0621837503128922,0.0196642284439947,0.37475256538486,0.463719715835826
"TS",12,"hypervolume",10,0.420808485757837,0.0624479241750552,0.0197477675542666,0.376135931935679,0.465481039579995
"TS",13,"hypervolume",10,0.454349553257062,0.0538490101480091,0.017028552181323,0.415828291967999,0.492870814546124
"TS",14,"hypervolume",10,0.463816709883956,0.0483395168181277,0.0152862974137299,0.429236702696823,0.498396717071088
"TS",15,"hypervolume",10,0.470860549712149,0.0547797055882429,0.0173228639212301,0.43167350901256,0.510047590411739
"TS",16,"hypervolume",10,0.47255377158136,0.0548022313333503,0.0173299871872833,0.433350616934446,0.511756926228274
"TS",17,"hypervolume",10,0.473286708694334,0.0548505477988428,0.0173452661952279,0.434048990530157,0.51252442685851
"TS",18,"hypervolume",10,0.48424811457879,0.0542138812243678,0.017143934546684,0.445465840245465,0.523030388912115
"TS",19,"hypervolume",10,0.490161314682554,0.0521990504256415,0.0165067891043009,0.45282036347546,0.527502265889647
"TS",20,"hypervolume",10,0.490370966573927,0.0521810876898145,0.0165011087884788,0.453042865133957,0.527699068013897
"TS",21,"hypervolume",10,0.493421302226961,0.0517478068085843,0.0163640933433495,0.456403151257605,0.530439453196318
"TS",22,"hypervolume",10,0.496235319629353,0.0520001368077274,0.0164438870952776,0.459036662652526,0.53343397660618
"TS",23,"hypervolume",10,0.512529176815995,0.0415534861450304,0.0131403660938546,0.482803603534991,0.542254750096999
"TS",24,"hypervolume",10,0.519467166020913,0.0348948126078586,0.0110347086365593,0.494504920839329,0.544429411202497
"TS",25,"hypervolume",10,0.52430422405049,0.0300830838085988,0.00951310638769051,0.502784082295114,0.545824365805865
"TS",26,"hypervolume",10,0.532457534807751,0.0316632421157337,0.0100127963191087,0.50980701589484,0.555108053720662
"TS",27,"hypervolume",10,0.541897649491571,0.0431231495613283,0.0136367372493888,0.511049206645669,0.572746092337473
"TS",28,"hypervolume",10,0.543390632618707,0.0428705061905894,0.0135568444006611,0.51272291995281,0.574058345284603
"TS",29,"hypervolume",10,0.548908276624779,0.0451041970821753,0.0142631994812795,0.516642677753783,0.581173875495775
"TS",30,"hypervolume",10,0.549142361458381,0.045536357670198,0.0143998606585904,0.516567613526255,0.581717109390507
"TS",31,"hypervolume",10,0.551798373918416,0.044163580695582,0.0139657504626682,0.520205651475439,0.583391096361394
"TS",32,"hypervolume",10,0.552023493742711,0.0445423650849933,0.0140855326039338,0.520159805270894,0.583887182214527
"TS",33,"hypervolume",10,0.556340485645207,0.0412821610340949,0.0130545655601592,0.526809006656074,0.58587196463434
"TS",34,"hypervolume",10,0.556433975744729,0.0413140858942994,0.0130646610873821,0.526879659086377,0.585988292403081
"TS",35,"hypervolume",10,0.558372575882519,0.0412253138365475,0.0130365888978744,0.528881762928737,0.587863388836301
"TS",36,"hypervolume",10,0.558876732193972,0.0412796868455735,0.0130537831530504,0.529347023132684,0.588406441255259
"TS",37,"hypervolume",10,0.562464692163915,0.0392564172642741,0.0124139691333062,0.53438234297025,0.590547041357579
"TS",38,"hypervolume",10,0.563450123065482,0.0375913725008412,0.0118874357474478,0.53655887514209,0.590341370988875
"TS",39,"hypervolume",10,0.564226224771426,0.037541714006968,0.0118717323528665,0.537370500394566,0.591081949148286
"TS",40,"hypervolume",10,0.564302592824867,0.0375869947843255,0.0118860513919338,0.537414476531216,0.591190709118518
"TS",41,"hypervolume",10,0.565023871132151,0.0374893713497125,0.0118551801512952,0.538205590436636,0.591842151827667
"TS",42,"hypervolume",10,0.567117269883649,0.0378459002415118,0.0119679244862694,0.540043943783207,0.594190595984092
"TS",43,"hypervolume",10,0.567374354082432,0.0377904101544791,0.011950376980011,0.540340723198961,0.594407984965902
"TS",44,"hypervolume",10,0.569817545923885,0.0383356041260364,0.0121227824516823,0.542393906767768,0.597241185080003
"TS",45,"hypervolume",10,0.569864500733326,0.0383054424375233,0.0121132444883046,0.542462437949382,0.59726656351727
"TS",46,"hypervolume",10,0.570011296032709,0.0382918803638924,0.0121089557840577,0.542618934971796,0.597403657093621
"TS",47,"hypervolume",10,0.570780561048887,0.0394993249105977,0.0124907832756516,0.542524446192912,0.599036675904862
"TS",48,"hypervolume",10,0.571032992905276,0.0392330063724565,0.0124065659592863,0.542967390854748,0.599098594955804
"TS",49,"hypervolume",10,0.571050582253351,0.0392425379933643,0.0124095801224725,0.542978161691981,0.59912300281472
"TS",50,"hypervolume",10,0.5714991498672,0.0390667724477086,0.012353998176627,0.543552464402747,0.599445835331652
"TS",51,"hypervolume",10,0.571747740405287,0.0390953911992626,0.0123630482204971,0.543780582319269,0.599714898491304
"TS",52,"hypervolume",10,0.572191912740575,0.0389452410778545,0.0123155665830371,0.544332165580839,0.60005165990031
"TS",53,"hypervolume",10,0.572339143396608,0.038845301738015,0.0122839629888625,0.544550888533804,0.600127398259411
"TS",54,"hypervolume",10,0.57235281517404,0.0388480485252254,0.0122848315992457,0.544562595378037,0.600143034970044
"TS",55,"hypervolume",10,0.572405412889713,0.0388084983159595,0.0122723247249241,0.54464348560904,0.600167340170386
"TS",56,"hypervolume",10,0.572439433972461,0.0388507624267588,0.0122856898102648,0.544647272768254,0.600231595176669
"TS",57,"hypervolume",10,0.572507097567151,0.0388619133582239,0.0122892160444111,0.544706959467112,0.60030723566719
"TS",58,"hypervolume",10,0.57264994498349,0.0387791422515755,0.0122630415222649,0.544909017766207,0.600390872200773
"TS",59,"hypervolume",10,0.57411345131953,0.0407381049003815,0.0128825199044072,0.544971166642885,0.603255735996175
"TS",60,"hypervolume",10,0.57426076095805,0.0407108554099131,0.0128739028589113,0.545137969392595,0.603383552523504
"TS",61,"hypervolume",10,0.574310945371831,0.0407022176386963,0.0128711713558161,0.545194332895669,0.603427557847994
"TS",62,"hypervolume",10,0.576658931341268,0.0402130992920769,0.0127164985537468,0.547892213052197,0.605425649630339
"TS",63,"hypervolume",10,0.576993832891123,0.0401518184066544,0.0126971198362501,0.548270952306643,0.605716713475604
"TS",64,"hypervolume",10,0.577042525607307,0.0401496650544275,0.0126964388864859,0.548321185438213,0.6057638657764
"TS",65,"hypervolume",10,0.577047658544538,0.0401572592252838,0.0126988403741706,0.548320885832877,0.605774431256199
"TS",66,"hypervolume",10,0.57705129819433,0.0401566773440581,0.0126986563671705,0.548324941735423,0.605777654653238
"TS",67,"hypervolume",10,0.577870425088459,0.0404552192751202,0.0127930636150926,0.548930504597444,0.606810345579473
"TS",68,"hypervolume",10,0.578584624579082,0.0405884090548128,0.012835181921581,0.549549425859359,0.607619823298804
"TS",69,"hypervolume",10,0.582515334677079,0.0331877539089113,0.0104948892777316,0.558774245724684,0.606256423629473
"TS",70,"hypervolume",10,0.583275442516568,0.0334315182489426,0.0105719743304143,0.559359975060102,0.607190909973033
"TS",71,"hypervolume",10,0.583299846852945,0.0334056322121372,0.0105637884468243,0.559402897151676,0.607196796554213
"TS",72,"hypervolume",10,0.584310556623342,0.033317980878784,0.0105360706614896,0.560476308908705,0.608144804337978
"TS",73,"hypervolume",10,0.584459999771111,0.0333626898794144,0.0105502088888798,0.560593769164114,0.608326230378108
"TS",74,"hypervolume",10,0.584534574928173,0.033347402615853,0.0105453746316752,0.560679280170738,0.608389869685607
"TS",75,"hypervolume",10,0.585374775320665,0.0333490414371759,0.0105458928724811,0.56151830822108,0.609231242420251
"TS",76,"hypervolume",10,0.585377112587437,0.0333507158415927,0.0105464223656492,0.561519447691088,0.609234777483785
"TS",77,"hypervolume",10,0.585378317453538,0.0333504206453339,0.0105463290163958,0.561520863727872,0.609235771179204
"TS",78,"hypervolume",10,0.585503543249002,0.033210195628684,0.0105019859726409,0.561746400457386,0.609260686040617
"TS",79,"hypervolume",10,0.585688005244129,0.0336548869118388,0.0106426097036801,0.561612749472083,0.609763261016175
"TS",80,"hypervolume",10,0.585690965770524,0.0336546754389055,0.0106425428300668,0.561615861277102,0.609766070263947
"TS",81,"hypervolume",10,0.585810147949447,0.033650863742679,0.0106413374658844,0.561737770179244,0.609882525719651
"TS",82,"hypervolume",10,0.585913673999639,0.0335037572361825,0.0105948183039685,0.561946529884771,0.609880818114507
"TS",83,"hypervolume",10,0.585927554555931,0.0334991237411242,0.0105933530641773,0.561963725043752,0.60989138406811
"TS",84,"hypervolume",10,0.586973150990477,0.0326384847717299,0.0103211951255387,0.563624985508602,0.610321316472353
"TS",85,"hypervolume",10,0.587399192636611,0.0324301531849209,0.0102553148932514,0.564200058594092,0.610598326679131
"TS",86,"hypervolume",10,0.587406649331062,0.0324259745411455,0.0102539934900653,0.564210504510225,0.6106027941519
"TS",87,"hypervolume",10,0.587626843480605,0.0322140792405054,0.0101869863125144,0.564582279426424,0.610671407534787
"TS",88,"hypervolume",10,0.587631082069981,0.0322101246656321,0.0101857357661367,0.564589346948245,0.610672817191717
"TS",89,"hypervolume",10,0.587642544715593,0.0322092056569594,0.0101854451500772,0.564601467013058,0.610683622418128
"TS",90,"hypervolume",10,0.587939169038271,0.031863605574721,0.0100761568081357,0.565145318741269,0.610733019335273
"TS",91,"hypervolume",10,0.587942083207854,0.0318606360530646,0.0100752177629361,0.565150357178676,0.610733809237031
"TS",92,"hypervolume",10,0.587943911132479,0.031860008850968,0.0100750194242183,0.565152633776652,0.610735188488305
"TS",93,"hypervolume",10,0.588355744667262,0.0314325302190117,0.0099398388114148,0.565870267102961,0.610841222231564
"TS",94,"hypervolume",10,0.588358222863098,0.0314302779196092,0.00993912657180636,0.565874356496729,0.610842089229468
"TS",95,"hypervolume",10,0.588442964515564,0.0313128399883945,0.0099019894371727,0.566043108184312,0.610842820846817
"TS",96,"hypervolume",10,0.588443192078117,0.0313127081415216,0.00990194774353061,0.566043430064436,0.610842954091798
"TS",97,"hypervolume",10,0.588465764050694,0.031318483171372,0.00990377396831889,0.566061870829527,0.610869657271861
"TS",98,"hypervolume",10,0.588476629149678,0.0313179206288262,0.00990359607674636,0.566073138347206,0.61088011995215
"TS",99,"hypervolume",10,0.590716814108218,0.028812219156388,0.00911122369781211,0.570105794158356,0.61132783405808
"TS",100,"hypervolume",10,0.591677352127146,0.027737023093272,0.00877121684874284,0.571835481106306,0.611519223147985
